,affiliationid,country
5159,2801726020,USA
5160,2801849371,USA
5161,2801865936,USA
5162,2802047441,USA
5163,2802473995,ARG
5164,2802624667,CHN
5165,2802761940,AUT
5166,2802844630,GBR
5167,2802886717,USA
5168,2802983449,GBR
5169,376670,TUR
5170,4521707,USA
5171,5467016,USA
5172,9747756,IND
5173,21983344,USA
5174,22113271,USA
5175,27900613,IND
5176,35364215,USA
5177,36738375,KOR
5178,45533404,IND
5179,45756140,VNM
5180,47519274,TWN
5181,50374818,GEO
5182,54021868,IND
5183,54388099,JPN
5184,55712492,CHN
5185,59606676,
5186,63202286,GBR
5187,65674248,IND
5188,78715868,USA
5189,78927796,USA
5190,91279580,TWN
5191,91947458,JPN
5192,98148662,USA
5193,98905627,USA
5194,99069390,USA
5195,115020477,USA
5196,125801170,FRA
5197,125897886,USA
5198,127339705,USA
5199,133937715,USA
5200,149028718,TUR
5201,149292303,USA
5202,150513749,IND
5203,150534776,USA
5204,152031979,CHN
5205,157264004,BLR
5206,160344538,IND
5207,160648776,GBR
5208,163019553,IRL
5209,169335092,USA
5210,169521973,USA
5211,169572211,CHN
5212,173869447,GBR
5213,173887773,BIH
5214,174836887,USA
5215,177700922,JPN
5216,177725633,HKG
5217,179245896,USA
5218,186667990,USA
5219,189075073,ARG
5220,198073862,USA
5221,205582932,DEU
5222,222620865,DEU
5223,235331625,CHN
5224,265637623,IND
5225,274001223,IND
5226,274311791,IND
5227,288216842,YEM
5228,318158551,USA
5229,886490113,IND
5230,912968477,USA
5231,917866944,BOL
5232,928991512,USA
5233,1284457272,USA
5234,1284598098,SAU
5235,1289431368,GBR
5236,1290291166,USA
5237,1310945745,USA
5238,1319772413,HRV
5239,1320557632,USA
5240,1320976335,USA
5241,1326158516,USA
5242,1327237609,CHN
5243,1328892508,NLD
5244,1329219376,USA
5245,1329245128,GBR
5246,1329458056,GBR
5247,1334281882,DEU
5248,1340796974,IND
5249,2799277952,IND
5250,2799420559,USA
5251,2799525281,GBR
5252,2799575588,USA
5253,2799585027,USA
5254,2799744481,USA
5255,2799838040,USA
5256,2800051651,MYS
5257,2800115808,USA
5258,2800117171,GBR
5259,2800312973,GBR
5260,2800396611,USA
5261,2800860203,CAN
5262,2800880919,USA
5263,2801038431,TWN
5264,2801067386,USA
5265,2801255774,SAU
5266,2801351171,AUS
5267,2801440235,GBR
5268,2801445914,IND
5269,2801458041,IRN
5270,2801632001,USA
5271,2801863878,SRB
5272,2801950134,GBR
5273,2801965655,GBR
5274,2802000487,USA
5275,2802089456,USA
5276,2802348851,AUS
5277,2802583113,USA
5278,2802940977,CAN
5279,2803020140,GBR
5280,2803044291,USA
5281,6527978,IND
5282,10011244,CHN
5283,11304807,FRA
5284,18934757,USA
5285,25871817,GBR
5286,25998863,JPN
5287,26320469,USA
5288,28490864,SGP
5289,38574745,AUS
5290,41535483,LBN
5291,43518871,TWN
5292,46020346,USA
5293,50614327,USA
5294,50760025,CHN
5295,54392056,CAN
5296,56081889,CZE
5297,56303344,TUR
5298,63072094,GBR
5299,67266860,BRA
5300,72258905,TUR
5301,77901215,NOR
5302,79279574,GBR
5303,79669737,JPN
5304,94848961,USA
5305,97684835,QAT
5306,107565845,USA
5307,107949126,CAN
5308,109594100,
5309,110995367,USA
5310,113409471,KOR
5311,113442354,GBR
5312,114171174,JPN
5313,114772536,USA
5314,118430337,USA
5315,127397811,IND
5316,139322472,MYS
5317,139770027,DEU
5318,139923517,USA
5319,145597306,RUS
5320,149347673,USA
5321,153845743,RUS
5322,158871560,JPN
5323,160046202,JPN
5324,163793406,JPN
5325,167576493,USA
5326,178535277,GBR
5327,181063083,PAK
5328,183291392,IND
5329,183779912,JPN
5330,185598845,USA
5331,186356647,RUS
5332,191809377,CAN
5333,204730241,FRA
5334,222726646,BGD
5335,256655744,IND
5336,291863076,GHA
5337,306551341,CAN
5338,620908613,USA
5339,870076503,GBR
5340,870392255,CHN
5341,891303086,MYS
5342,901148624,USA
5343,909753970,CHN
5344,917639973,NLD
5345,923382979,USA
5346,1280536761,USA
5347,1294606314,CHN
5348,1296703163,USA
5349,1298154867,USA
5350,1310859192,USA
5351,1322610374,USA
5352,1326765032,USA
5353,1331212208,SRB
5354,1331384533,USA
5355,1334725840,USA
5356,1336939341,USA
5357,1339830613,USA
5358,1340918713,GBR
5359,2799306188,JPN
5360,2799378139,SVN
5361,2799390153,GBR
5362,2799395599,USA
5363,2799441781,GBR
5364,2799527553,USA
5365,2799573814,GBR
5366,2799629802,USA
5367,2799648111,USA
5368,2799657458,GBR
5369,2799944330,IND
5370,2800075897,USA
5371,2800338054,GBR
5372,2800474033,IND
5373,2800635283,USA
5374,2800649841,USA
5375,2800727921,MYS
5376,2800834503,GHA
5377,2801078287,USA
5378,2801160284,DEU
5379,2801244131,AUS
5380,2801443577,GBR
5381,2801491316,IND
5382,2801706460,USA
5383,2801874071,GBR
5384,2801921532,HKG
5385,2802138069,ARE
5386,2802221026,MMR
5387,2802229770,USA
5388,2802295813,BRA
5389,2802498997,USA
5390,2802629803,GBR
5391,2802637297,GBR
5392,2802706785,USA
5393,2802753871,UGA
5394,2802779960,USA
5395,2802957242,CHN
5396,4665924,DEU
5397,9356336,CHN
5398,13399601,USA
5399,14477843,USA
5400,16471300,IND
5401,20307877,LBN
5402,20388574,USA
5403,25055547,USA
5404,30135922,PRT
5405,39822340,USA
5406,40677808,JPN
5407,41661162,JPN
5408,59857034,ITA
5409,60008374,USA
5410,67626646,USA
5411,68428275,IND
5412,74680897,USA
5413,76202665,IND
5414,78934096,USA
5415,81428786,USA
5416,81433678,IND
5417,87600150,USA
5418,90668476,GBR
5419,92682174,BEL
5420,93325529,USA
5421,95674353,BEL
5422,96588325,IND
5423,99977706,DEU
5424,104027095,USA
5425,110847814,USA
5426,111386728,USA
5427,111878022,USA
5428,111966504,JPN
5429,113171187,USA
5430,114492817,IND
5431,115564971,USA
5432,115600380,TUR
5433,127908078,IRN
5434,128902783,USA
5435,136211563,IDN
5436,137431186,GBR
5437,141893530,DEU
5438,141988168,JPN
5439,143165994,GRC
5440,147168166,KEN
5441,154852868,IND
5442,155125353,ITA
5443,158183117,VEN
5444,162827531,IND
5445,165283593,FRA
5446,169714756,USA
5447,176808543,CHN
5448,179647637,MEX
5449,180670191,USA
5450,181598100,USA
5451,191331528,GBR
5452,193126297,USA
5453,201537933,JPN
5454,204768776,USA
5455,220249241,CAN
5456,254768745,IND
5457,261374618,GBR
5458,268709337,FRA
5459,275093959,MEX
5460,275230072,MEX
5461,874609350,FRA
5462,875340428,USA
5463,894386430,USA
5464,920195684,USA
5465,1281833594,USA
5466,1289459604,USA
5467,1291466424,USA
5468,1293886795,PAK
5469,1313298211,USA
5470,1315501941,CHE
5471,1319925670,CAN
5472,1320913470,EGY
5473,1321516992,CAN
5474,1323108735,PER
5475,1336377119,USA
5476,1339903725,USA
5477,1340031499,BRA
5478,2799461639,USA
5479,2799701691,BEL
5480,2800056074,USA
5481,2800060660,PHL
5482,2800212897,ESP
5483,2800297959,DEU
5484,2800570007,CHN
5485,2800728469,AUS
5486,2801199498,CAN
5487,2801279844,FRA
5488,2801410363,USA
5489,2801678808,GBR
5490,2802003475,JPN
5491,2802647933,BRA
5492,2802782265,ITA
5493,3851390,RUS
5494,14000316,JPN
5495,27324606,FRA
5496,27780798,DNK
5497,32038505,USA
5498,34450639,IND
5499,42174944,USA
5500,43742981,USA
5501,45329014,MYS
5502,47364896,MEX
5503,49825946,GBR
5504,53393806,USA
5505,55513165,IRL
5506,55801708,USA
5507,64663401,MEX
5508,68278413,USA
5509,69984877,POL
5510,71007489,KOR
5511,74624717,NOR
5512,75259954,GBR
5513,77387193,BEL
5514,78694696,USA
5515,80643687,KOR
5516,86500011,USA
5517,94611258,CHN
5518,96501564,FRA
5519,99840902,USA
5520,111350863,PRI
5521,113854450,GBR
5522,114526571,USA
5523,121799043,VNM
5524,125528314,KGZ
5525,126009037,KOR
5526,133671454,BGD
5527,134989689,NZL
5528,142652706,MEX
5529,143671001,IND
5530,153293158,JPN
5531,154851008,IND
5532,162976800,USA
5533,176993332,DNK
5534,180291457,PAK
5535,188609366,GBR
5536,190774190,MNG
5537,191242182,VEN
5538,192358263,SYR
5539,203156710,BEL
5540,211070993,BGR
5541,215182574,JPN
5542,225921006,ROU
5543,228718556,IND
5544,230915877,GRC
5545,231098881,USA
5546,236232284,PAK
5547,573716131,IND
5548,862254089,USA
5549,866143252,USA
5550,915451901,SAU
5551,1280949571,USA
5552,1284277383,KOR
5553,1298060332,USA
5554,1303546319,USA
5555,1306099058,SVN
5556,1307593823,USA
5557,1312636312,USA
5558,1316017877,USA
5559,1320133117,AUS
5560,1322032638,USA
5561,1336492463,USA
5562,1341240629,USA
5563,2799317885,USA
5564,2799337515,CAN
5565,2799363241,GBR
5566,2799488759,USA
5567,2800072845,NOR
5568,2800088053,IRL
5569,2800262456,CHE
5570,2800773881,ESP
5571,2801004261,USA
5572,2801104103,USA
5573,2801403999,USA
5574,2801512586,ROU
5575,2801579017,USA
5576,2801614661,CYP
5577,2801629893,GBR
5578,2802144689,IND
5579,2802200617,CAN
5580,2802303500,CHN
5581,2802330145,ESP
5582,2802406489,USA
5583,2802421035,MEX
5584,2802484659,
5585,2802500869,NLD
5586,2802546398,IRL
5587,2802564018,GBR
5588,2802642502,FRA
5589,2883434090,ARG
5590,5359765,DNK
5591,6984983,USA
5592,9115533,RUS
5593,11944219,CHL
5594,13239573,USA
5595,13591431,USA
5596,23277345,DEU
5597,46543356,GBR
5598,47178396,IND
5599,48057805,PRT
5600,51885818,USA
5601,53218197,BHR
5602,53620714,PSE
5603,55571929,GBR
5604,55783418,POL
5605,60655068,PAK
5606,63903255,
5607,67042835,KWT
5608,67704299,USA
5609,69729016,TWN
5610,74556411,IND
5611,79746392,JPN
5612,80180929,ESP
5613,80543232,IRN
5614,83259278,TUN
5615,84323379,USA
5616,90303723,NLD
5617,94179979,CHE
5618,97699614,ARE
5619,106903285,USA
5620,110620307,HUN
5621,110986382,USA
5622,119913878,USA
5623,120849770,SWE
5624,121112266,USA
5625,123714969,CAN
5626,130291710,IND
5627,138801177,GBR
5628,141140421,DEU
5629,145019703,JOR
5630,147409035,IND
5631,148283060,USA
5632,148357934,GBR
5633,149840157,LBY
5634,150540706,AUT
5635,159247623,EGY
5636,165526535,GBR
5637,170300977,
5638,172510744,SGP
5639,174944011,GRC
5640,176933978,USA
5641,177909021,BRA
5642,185604430,CAN
5643,187380120,CHN
5644,187400657,CHN
5645,200207707,IND
5646,202500258,BEL
5647,203951103,JPN
5648,206204273,USA
5649,217140382,DEU
5650,233745408,COL
5651,242975827,PRT
5652,291456972,USA
5653,301027571,MEX
5654,315070680,DNK
5655,343975184,PAK
5656,665373315,SGP
5657,904664718,USA
5658,908894572,JPN
5659,920593383,PHL
5660,1281614193,USA
5661,1283052075,USA
5662,1284960225,USA
5663,1308403363,FRA
5664,1311436738,AUS
5665,1315781683,SWE
5666,1315953007,IND
5667,1317728487,AUS
5668,1319408584,USA
5669,1324611689,BGR
5670,1339298314,JPN
5671,2799301538,AUS
5672,2799370151,USA
5673,2799416549,USA
5674,2799440398,
5675,2799476385,DEU
5676,2799614521,GBR
5677,2799845340,RUS
5678,2799860177,USA
5679,2800069670,USA
5680,2800081431,GBR
5681,2800368429,USA
5682,2800392559,GBR
5683,2800405502,USA
5684,2800628740,ISL
5685,2800860318,ITA
5686,2801005815,EGY
5687,2801328717,USA
5688,2801343734,USA
5689,2801500240,USA
5690,2801749476,USA
5691,2801784073,GBR
5692,2802125050,KEN
5693,2802332551,GBR
5694,2802394193,CAN
5695,2802499468,USA
5696,2802505396,LKA
5697,2802826102,USA
5698,2802968421,USA
5699,2803056793,USA
5700,6002401,USA
5701,17647740,IND
5702,19989617,USA
5703,24067290,DEU
5704,25607154,HRV
5705,28638086,CAN
5706,32869367,CHE
5707,33501960,BRA
5708,36234482,GBR
5709,45741426,USA
5710,46433404,USA
5711,46827455,IND
5712,47301684,USA
5713,50258018,AUS
5714,55664587,IND
5715,55817014,USA
5716,56934997,CHN
5717,60367279,JPN
5718,65146876,PAK
5719,68147069,ISR
5720,69181431,MEX
5721,70764227,IND
5722,78650965,DEU
5723,84279003,IND
5724,86381314,IND
5725,91083438,USA
5726,93492768,USA
5727,93989153,JPN
5728,101479585,CHN
5729,102272798,FRA
5730,103004294,IND
5731,112036840,SVK
5732,116680314,JPN
5733,122673519,ESP
5734,127317711,JPN
5735,133731052,FIN
5736,137551348,BIH
5737,143860126,USA
5738,146516829,JPN
5739,149634359,CAN
5740,157582758,SGP
5741,158283456,ESP
5742,172299545,SWE
5743,177877127,AUS
5744,179301192,CAN
5745,183362221,ESP
5746,184346494,ISR
5747,184779318,BRA
5748,193374721,USA
5749,193668763,CHN
5750,197358716,GBR
5751,204611524,GBR
5752,215315750,USA
5753,227488099,USA
5754,231025917,GRC
5755,281246009,MEX
5756,290401418,IND
5757,299711103,USA
5758,332121957,IND
5759,872966182,JPN
5760,887064364,NLD
5761,921103022,KAZ
5762,1282913463,CRI
5763,1289099301,USA
5764,1289835202,USA
5765,1292966370,GBR
5766,1295562517,NLD
5767,1299204452,CHE
5768,1302269238,UZB
5769,1304023955,CHN
5770,1304256225,USA
5771,1308216295,USA
5772,1312300495,PAK
5773,1318987563,USA
5774,1328445063,USA
5775,1339983279,ITA
5776,1342477950,BRA
5777,1342929246,USA
5778,1343253667,GBR
5779,2799284024,USA
5780,2799435774,CHN
5781,2799460288,USA
5782,2799503646,AUS
5783,2799524434,USA
5784,2799579379,USA
5785,2799713793,USA
5786,2799732796,ROU
5787,2799922383,RUS
5788,2799932517,USA
5789,2800144454,DEU
5790,2800181931,DNK
5791,2800392846,AUS
5792,2800512269,NLD
5793,2800755241,BGD
5794,2801085421,DEU
5795,2801209261,JPN
5796,2801227293,GBR
5797,2801234413,NOR
5798,2801455325,USA
5799,2801647585,USA
5800,2801929822,AUS
5801,2801955184,DEU
5802,2802459333,CHN
5803,2802504371,JPN
5804,2802848822,GBR
5805,2802898600,USA
5806,2802939451,GHA
5807,2802950774,USA
5808,2802981760,USA
5809,2902024922,USA
5810,9002159,USA
5811,12859529,KEN
5812,18894396,JPN
5813,27416819,AUS
5814,29236304,USA
5815,30181195,JPN
5816,31721044,MEX
5817,35591632,ARE
5818,36646682,JPN
5819,38538140,THA
5820,48447730,USA
5821,49037380,
5822,49828101,
5823,51313444,IND
5824,59611059,IND
5825,60328206,USA
5826,77767124,
5827,91123046,LVA
5828,95457486,USA
5829,98834328,CHN
5830,101668033,
5831,102420622,USA
5832,109067506,USA
5833,110083240,IND
5834,110566404,
5835,115498069,JPN
5836,122415704,IND
5837,128365640,USA
5838,129409704,FIN
5839,129604602,AUS
5840,130440993,USA
5841,137724175,MDG
5842,138225961,USA
5843,142094635,USA
5844,144536108,USA
5845,144889574,FRA
5846,145210474,USA
5847,147191731,USA
5848,151068556,USA
5849,153374732,CHN
5850,154093214,CHN
5851,161076350,IND
5852,161222507,CHN
5853,162749616,USA
5854,167242333,BRA
5855,169934620,USA
5856,176611909,USA
5857,181903023,MEX
5858,183301861,IND
5859,200868477,IND
5860,201164356,CAN
5861,203442698,USA
5862,203899302,MYS
5863,205353530,USA
5864,242692392,PHL
5865,264201830,IND
5866,279508219,GBR
5867,317772143,
5868,323470157,FRA
5869,861279686,JPN
5870,861865323,USA
5871,867341883,AUS
5872,867387847,USA
5873,868507769,GBR
5874,882761360,IND
5875,887764945,USA
5876,889610223,FRA
5877,912014387,JPN
5878,920550489,BMU
5879,1285282201,USA
5880,1288958732,GBR
5881,1290603121,CHE
5882,1295339012,USA
5883,1298748095,USA
5884,1311501597,USA
5885,1312123381,AUT
5886,1320898462,NLD
5887,1327999914,USA
5888,1328908458,UGA
5889,1331487863,USA
5890,1335490905,USA
5891,1338202479,USA
5892,1343077535,USA
5893,2799331942,ITA
5894,2799425988,GBR
5895,2799719156,KEN
5896,2799740997,AUS
5897,2799778796,USA
5898,2800016580,USA
5899,2800019338,ARG
5900,2800036501,GBR
5901,2800297787,BGD
5902,2800341247,USA
5903,2800443534,KOR
5904,2800565416,
5905,2800580651,GBR
5906,2800698854,BRA
5907,2801036794,PAK
5908,2801085205,USA
5909,2801191277,USA
5910,2801222022,CHE
5911,2801389564,NOR
5912,2801517398,GHA
5913,2801626668,ITA
5914,2801797538,CHL
5915,2802151907,GBR
5916,2802221876,JPN
5917,2802260388,USA
5918,2802357859,USA
5919,2802445252,GBR
5920,2802554885,USA
5921,2802556382,USA
5922,2802616920,KOR
5923,2802676173,USA
5924,2802692085,USA
5925,2802739109,USA
5926,2802818602,FRA
5927,2803065977,USA
5928,1196224,USA
5929,2184545,ESP
5930,8086503,BGD
5931,8606887,USA
5932,9785854,ALB
5933,11187303,AUS
5934,11935315,FRA
5935,19635904,USA
5936,22188714,CAN
5937,23381027,GBR
5938,25621075,IND
5939,26415053,ITA
5940,35778689,USA
5941,36085230,FRA
5942,37553959,FRA
5943,38208496,USA
5944,46084518,GBR
5945,47151758,UZB
5946,48018076,IND
5947,51923648,USA
5948,51969498,IND
5949,52699365,FRA
5950,57473341,IND
5951,59245795,USA
5952,64152125,CHE
5953,64281891,USA
5954,66278043,PRT
5955,67775764,IND
5956,69481337,CAN
5957,70699430,IND
5958,80456225,USA
5959,83816512,ITA
5960,85196992,USA
5961,91874244,BRA
5962,92664306,USA
5963,92864154,GBR
5964,94973836,NPL
5965,101407740,IND
5966,102262993,GBR
5967,113598218,ARG
5968,119204206,IND
5969,120259082,FRA
5970,125866687,USA
5971,128243007,USA
5972,133567742,IND
5973,134493880,BRA
5974,137317281,USA
5975,138958963,RUS
5976,138970914,PSE
5977,142934699,USA
5978,144588462,DEU
5979,149218525,TUR
5980,149564915,JPN
5981,152033890,CHN
5982,158908536,IND
5983,160272722,TWN
5984,163917720,JPN
5985,164120614,TUR
5986,171955805,USA
5987,173332999,IND
5988,175136744,USA
5989,175704753,USA
5990,176446549,HKG
5991,177657909,DZA
5992,179060312,CHN
5993,183638586,ITA
5994,183804699,CAN
5995,184791757,PHL
5996,187336220,GBR
5997,189285622,AZE
5998,192972912,USA
5999,193571115,USA
6000,193666615,JPN
6001,195846302,CHN
6002,204291657,JPN
6003,238061169,GBR
6004,243754102,BRA
6005,279418767,CMR
6006,299325974,BRA
6007,343211696,USA
6008,875944469,IND
6009,879405016,USA
6010,884363091,IND
6011,888106322,CAN
6012,895819238,USA
6013,902671590,USA
6014,908609501,USA
6015,916160017,USA
6016,932202744,ESP
6017,1281392859,USA
6018,1283521677,GBR
6019,1288652306,BEL
6020,1302135459,USA
6021,1302623664,IND
6022,1305244822,USA
6023,1310049589,USA
6024,1312106833,USA
6025,1324520350,USA
6026,1327359573,USA
6027,1330432091,USA
6028,1337627430,USA
6029,2799275068,USA
6030,2799343972,USA
6031,2799455688,USA
6032,2799568684,NOR
6033,2799766170,GBR
6034,2799898848,POL
6035,2799939188,GBR
6036,2800116692,USA
6037,2800317478,GBR
6038,2800374817,USA
6039,2800496781,USA
6040,2800639112,AUS
6041,2800958481,GRC
6042,2800959905,CHN
6043,2801050317,USA
6044,2801113773,USA
6045,2801322200,USA
6046,2801390034,USA
6047,2801404470,USA
6048,2801448925,USA
6049,2801520950,GBR
6050,2801561730,CHN
6051,2801651397,USA
6052,2801721659,RUS
6053,2801759359,GBR
6054,2801935073,GBR
6055,2801944813,USA
6056,2802270869,USA
6057,2802315654,USA
6058,2802342089,BEL
6059,2802494320,USA
6060,2802799214,USA
6061,2802865100,USA
6062,2802872779,DEU
6063,2802952153,IND
6064,2802992173,USA
6065,1723204,GBR
6066,2781204,IND
6067,2924134,IND
6068,4351183,USA
6069,5922359,USA
6070,10356626,POL
6071,16565172,USA
6072,27825529,USA
6073,30108710,CAN
6074,33820307,BEL
6075,39454813,USA
6076,42102869,USA
6077,47652572,USA
6078,47726972,COL
6079,53262699,FRA
6080,53831458,PAK
6081,54695851,CHE
6082,59460038,TWN
6083,60922557,USA
6084,63975775,FIN
6085,75601271,BGD
6086,76414455,IND
6087,82034984,
6088,83909951,USA
6089,84218800,USA
6090,90441925,AUT
6091,102834121,NPL
6092,107426739,AUS
6093,109147379,NLD
6094,110092051,USA
6095,110120368,ITA
6096,113145275,KOR
6097,116005404,JPN
6098,118047749,USA
6099,118803816,CHN
6100,120450951,NPL
6101,122285577,NLD
6102,133879957,
6103,133978751,IND
6104,142947616,GBR
6105,145325580,USA
6106,149743910,LBR
6107,152058377,USA
6108,155853523,JPN
6109,157122930,USA
6110,157536573,FRA
6111,162649878,SWE
6112,171589843,USA
6113,172622728,GBR
6114,177391875,CAN
6115,177733328,VNM
6116,184889055,USA
6117,187453708,ESP
6118,190134885,DEU
6119,191162912,IND
6120,196899693,NZL
6121,197907453,TUR
6122,201553665,USA
6123,203765153,JPN
6124,204116968,TWN
6125,217937681,AUS
6126,221342038,
6127,262598996,PHL
6128,310735636,IRN
6129,327981158,USA
6130,332397292,BEL
6131,863514558,USA
6132,875649924,TWN
6133,878529623,USA
6134,887681078,USA
6135,888436365,USA
6136,888641300,GBR
6137,917324061,USA
6138,920498297,USA
6139,1289126175,FRA
6140,1296127346,USA
6141,1299000741,USA
6142,1312099673,USA
6143,1322434055,USA
6144,1327189062,CAN
6145,1328728281,USA
6146,1334877674,USA
6147,2799315306,USA
6148,2799345741,PAK
6149,2799383161,USA
6150,2799945547,USA
6151,2799945731,GBR
6152,2800121031,USA
6153,2800296752,USA
6154,2800360054,GBR
6155,2800483928,KEN
6156,2800607319,IND
6157,2800681035,USA
6158,2800684156,
6159,2800687053,GBR
6160,2800709001,PSE
6161,2800814899,NPL
6162,2800882518,MDV
6163,2800918300,USA
6164,2800925040,SWE
6165,2801053747,AUS
6166,2801218430,USA
6167,2801240201,IND
6168,2801340410,EGY
6169,2801594134,USA
6170,2801774610,USA
6171,2801834542,GBR
6172,2801851002,USA
6173,2801986924,USA
6174,2802152550,USA
6175,2802273670,USA
6176,2802353815,ESP
6177,2802368157,AUT
6178,2802422331,USA
6179,2802659125,DEU
6180,2802748390,CHN
6181,392282,USA
6182,3276886,RUS
6183,3813760,AUS
6184,7432190,USA
6185,10874241,IND
6186,11123151,USA
6187,11662577,MYS
6188,20874946,USA
6189,21584513,CAN
6190,23172683,JPN
6191,25093896,USA
6192,46482218,CHN
6193,64185308,USA
6194,66620423,USA
6195,66813660,IND
6196,72091625,THA
6197,73440167,USA
6198,74790318,GBR
6199,78037679,
6200,93477617,CHN
6201,94800806,PSE
6202,101821357,USA
6203,102516824,FRA
6204,102607778,USA
6205,107861838,USA
6206,115103727,NLD
6207,116292333,JPN
6208,120825670,CHN
6209,121196025,QAT
6210,125732723,TWN
6211,131392684,JPN
6212,131837588,IRN
6213,142526064,USA
6214,143601524,KWT
6215,159289790,USA
6216,160879138,IND
6217,161694222,USA
6218,161899644,USA
6219,161941770,CHE
6220,162425372,USA
6221,168685008,KEN
6222,170183560,ZAF
6223,170828890,ESP
6224,170912547,CHE
6225,179489722,USA
6226,179525631,USA
6227,184578258,CAN
6228,184765224,USA
6229,187149218,IND
6230,192545095,USA
6231,196652580,IND
6232,198251651,COL
6233,198694009,USA
6234,198876898,IRN
6235,201480613,JPN
6236,202044430,
6237,205459248,IND
6238,223669574,IRN
